"title","vote_average","vote_count","budget","movie_id","genres_type","genres_id","original_language","popularity","release_date","revenue","runtime.mins.","ROI"
"Shooting Fish",70,23,3000000,25719,"Crime",80,"en",1204941,"1997-08-22",302204,109,-89.9265333333333
"Four Lions",70,423,967686,37495,"Comedy",35,"en",20544999,"2010-05-07",4270000,101,341.258838094175
"Friday",70,503,3500000,10634,"Comedy",35,"en",255748,"1995-04-26",28215918,91,706.169085714286
"Animal House",70,418,2700000,8469,"Comedy",35,"en",17332585,"1978-07-27",1.41e+08,109,5122.22222222222
"The Black Stallion",70,59,2700000,17264,"Adventure",12,"en",1135972,"1979-10-17",37799643,118,1299.98677777778
"Timecrimes",70,308,2600000,14139,"Science Fiction",878,"es",1902965,"2007-09-20",553198,92,-78.7231538461538
"Get on the Bus",70,11,2400000,49471,"Drama",18,"en",4623059,"1996-10-16",5731103,120,138.795958333333
"Bathing Beauty",70,4,2361000,43546,"Comedy",35,"en",628051,"1944-07-01",6892000,101,191.910207539178
"Sleeper",70,200,2000000,11561,"Comedy",35,"en",10664202,"1973-12-17",18344729,89,817.23645
"Fireproof",70,100,500000,14438,"Drama",18,"en",6093989,"2008-09-26",33456317,122,6591.2634
"Sholem Aleichem: Laughing In The Darkness",70,2,500000,84401,"Documentary",99,"en",109579,"2012-02-24",845188,93,69.0376
"The Big Parade",70,21,245000,3060,"Drama",18,"en",785744,"1925-11-05",2.2e+07,151,8879.59183673469
"Pirates of the Caribbean: At World's End",69,4500,300000000,285,"Adventure",12,"en",139082615,"2007-05-19",9.61e+08,169,220.333333333333
"Skyfall",69,7604,200000000,37724,"Action",28,"en",93004993,"2012-10-25",1108561013,143,454.2805065
"I Am Legend",69,4853,150000000,6479,"Drama",18,"en",70867401,"2007-12-14",585349010,101,290.232673333333
"Troy",69,2759,175000000,652,"Adventure",12,"en",66803149,"2004-05-13",497409852,163,184.234201142857
"Master and Commander: The Far Side of the World",69,790,150000000,8619,"Adventure",12,"en",36973031,"2003-11-14",212011111,138,41.3407406666667
"Kung Fu Panda",69,3145,130000000,9502,"Adventure",12,"en",84689648,"2008-06-04",631744560,90,385.957353846154
"Men in Black",69,4412,90000000,607,"Action",28,"en",104121555,"1997-07-02",589390539,98,554.878376666667
"Die Hard: With a Vengeance",69,2066,90000000,1572,"Action",28,"en",51881077,"1995-05-19",366101666,128,306.779628888889
"Bicentennial Man",69,963,100000000,2277,"Comedy",35,"en",24939295,"1999-12-17",93700000,131,-6.3
"Divergent",69,4663,85000000,157350,"Adventure",12,"en",80316463,"2014-03-14",288747895,139,239.703405882353
"Meet Joe Black",69,1147,90000000,297,"Fantasy",14,"en",36069611,"1998-11-12",142940100,178,58.8223333333333
"The Hunger Games",69,9455,75000000,70160,"Science Fiction",878,"en",68550698,"2012-03-12",691210692,142,821.614256
"Thirteen Days",69,189,80000000,11973,"Drama",18,"en",1826121,"2000-12-24",34566746,145,-56.7915675
"The Rock",69,1456,75000000,9802,"Action",28,"en",51469576,"1996-06-06",335062621,136,346.750161333333
"Munich",69,696,70000000,612,"Drama",18,"en",29035222,"2005-12-22",130358911,164,86.2270157142857
"Unbreakable",69,1946,75000000,9741,"Science Fiction",878,"en",42006908,"2000-11-13",248118121,106,230.824161333333
"The Simpsons Movie",69,2264,75000000,35,"Animation",16,"en",46875375,"2007-07-25",527068851,87,602.758468
"Two Brothers",69,180,74500000,1997,"Adventure",12,"en",8884318,"2004-04-07",62172050,109,-16.5475838926174
"Agora",69,395,70000000,26428,"Adventure",12,"en",18888806,"2009-05-17",39041505,127,-44.2264214285714
"Marley & Me",69,1343,60000000,14306,"Comedy",35,"en",30951203,"2008-12-25",244082376,115,306.80396
"Shooter",69,1462,61000000,7485,"Action",28,"en",37378081,"2007-03-22",95696996,124,56.8803213114754
"Superman",69,1022,55000000,1924,"Action",28,"en",48507081,"1978-12-13",300218018,143,445.850941818182
"Burlesque",69,573,55000000,42297,"Drama",18,"en",22863516,"2010-11-23",89519773,119,62.7632236363636
"Man on the Moon",69,435,82000000,1850,"Comedy",35,"en",24444186,"1999-12-22",47434430,118,-42.1531341463415
"Traffic",69,562,48000000,1900,"Thriller",53,"en",25170217,"2000-12-27",207515725,147,332.324427083333
"3:10 to Yuma",69,1188,55000000,5176,"Western",37,"en",48801089,"2007-09-06",70016220,122,27.3022181818182
"Galaxy Quest",69,710,45000000,926,"Comedy",35,"en",30816341,"1999-12-23",90683916,102,101.519813333333
"Pinocchio",69,1355,2600000,10895,"Animation",16,"en",46007991,"1940-02-23",84300000,88,3142.30769230769
"The Karate Kid",69,891,8000000,1885,"Drama",18,"en",28456572,"1984-06-22",90815558,126,1035.194475
"Extremely Loud & Incredibly Close",69,708,40000000,64685,"Drama",18,"en",31066874,"2011-12-24",55247881,129,38.1197025
"Quest for Camelot",69,190,40000000,18937,"Fantasy",14,"en",16059443,"1998-05-15",38172500,86,-4.56875
"Precious",69,417,10000000,25793,"Drama",18,"en",18664624,"2009-11-06",47536959,110,375.36959
"The Bad News Bears",69,97,35000000,23479,"Comedy",35,"en",6889633,"1976-04-07",35323292,102,0.923691428571429
"The Walk",69,1121,35000000,285783,"Adventure",12,"en",37335721,"2015-09-30",61181942,123,74.8055485714286
"A History of Violence",69,832,32000000,59,"Drama",18,"en",34628738,"2005-09-23",60740827,96,89.815084375
"Chicago",69,677,45000000,1574,"Action",28,"en",32217425,"2002-12-26",306776732,113,581.726071111111
"P.S. I Love You",69,977,30000000,6023,"Drama",18,"en",29489274,"2007-11-15",156835339,126,422.784463333333
"The Next Three Days",69,905,30000000,43539,"Romance",10749,"en",34421696,"2010-11-18",51148651,133,70.4955033333333
"Safe Haven",69,823,28000000,112949,"Romance",10749,"en",37729059,"2013-02-07",97594140,115,248.5505
"A Passage to India",69,67,8000000,15927,"Drama",18,"en",9548391,"1984-12-14",27187653,163,239.8456625
"Notes on a Scandal",69,235,15000000,1259,"Drama",18,"en",12576381,"2006-12-25",49469904,92,229.79936
"A Bridge Too Far",69,207,22000000,5902,"Drama",18,"en",20256571,"1977-06-15",50750000,175,130.681818181818
"The Passion of the Christ",69,864,30000000,615,"Drama",18,"en",38171417,"2004-02-25",611899420,127,1939.66473333333
"Tora! Tora! Tora!",69,147,25485000,11165,"History",36,"en",9795985,"1970-01-26",29548291,144,15.943853247008
"August: Osage County",69,483,25000000,152737,"Comedy",35,"en",20561682,"2013-12-26",74188937,121,196.755748
"Punch-Drunk Love",69,530,25000000,8051,"Comedy",35,"en",15960916,"2002-10-25",1.7e+07,95,-32
"The Greatest Game Ever Played",69,110,25000000,15487,"Drama",18,"en",7538513,"2005-09-30",15431177,120,-38.275292
"Star Trek IV: The Voyage Home",69,477,24000000,168,"Science Fiction",878,"en",22258428,"1986-11-25",1.33e+08,119,454.166666666667
"Ghost",69,1339,22000000,251,"Fantasy",14,"en",41967005,"1990-07-12",5.05e+08,127,2195.45454545455
"Silver Linings Playbook",69,4742,21000000,82693,"Drama",18,"en",63599973,"2012-09-08",205738714,122,879.708161904762
"Babel",69,1055,25000000,1164,"Drama",18,"en",25785925,"2006-09-08",135330182,143,441.320728
"From Dusk Till Dawn",69,1603,19000000,755,"Horror",27,"en",64181668,"1996-01-19",25836616,108,35.9821894736842
"Equilibrium",69,1552,20000000,7299,"Action",28,"en",44566609,"2002-12-06",5359645,107,-73.201775
"Big",69,993,18000000,2280,"Fantasy",14,"en",20716023,"1988-06-03",151668774,104,742.6043
"Mean Girls",69,2320,17000000,10625,"Comedy",35,"en",36423717,"2004-04-30",129042871,97,659.075711764706
"United 93",69,367,15000000,9829,"Drama",18,"en",1750138,"2006-04-28",76286096,111,408.573973333333
"Soul Surfer",69,342,18000000,43959,"Action",28,"en",19234672,"2011-04-08",47088990,106,161.6055
"The Ice Storm",69,176,18000000,68924,"Drama",18,"en",14916264,"1997-09-27",8038061,112,-55.3441055555556
"RockNRolla",69,836,18000000,13809,"Action",28,"en",31887978,"2008-09-04",25739015,114,42.9945277777778
"Day of the Dead",69,270,3500000,8408,"Horror",27,"en",18025206,"1985-07-19",3.4e+07,96,871.428571428571
"Sideways",69,478,16000000,9675,"Comedy",35,"en",23425431,"2004-10-22",109502303,126,584.38939375
"Becoming Jane",69,317,16500000,2977,"Drama",18,"en",18236284,"2007-03-02",37311672,120,126.131345454545
"Tootsie",69,421,21000000,9576,"Comedy",35,"en",20818567,"1982-12-16",177200000,116,743.809523809524
"Where the Heart Is",69,155,15000000,10564,"Comedy",35,"en",6857923,"2000-04-27",33771174,120,125.14116
"The Great Debaters",69,151,15000000,14047,"Drama",18,"en",1084158,"2007-12-27",30226144,126,101.507626666667
"Manderlay",69,78,14200000,1951,"Drama",18,"da",705145,"2005-05-16",674918,1390,-95.2470563380282
"Poetic Justice",69,47,14000000,8291,"Drama",18,"en",3650857,"1993-07-23",27515786,109,96.5413285714286
"Little Children",69,240,26000000,1440,"Romance",10749,"en",11942862,"2006-10-06",14821658,136,-42.9936230769231
"Far from Heaven",69,144,13500000,10712,"Drama",18,"en",9982885,"2002-09-01",29027914,107,115.021585185185
"Think Like a Man",69,281,12000000,67660,"Comedy",35,"en",6035152,"2012-04-16",96070507,122,700.587558333333
"Rounders",69,439,12000000,10220,"Drama",18,"en",18422008,"1998-09-11",22921898,121,91.0158166666667
"2046",69,206,12000000,844,"Fantasy",14,"zh",12664787,"2004-05-20",19271312,129,60.5942666666667
"Gremlins",69,1596,11000000,927,"Fantasy",14,"en",45072136,"1984-06-07",153083102,106,1291.66456363636
"The Best Exotic Marigold Hotel",69,459,10000000,74534,"Drama",18,"en",21258991,"2011-11-28",136836156,124,1268.36156
"The Outsiders",69,291,10000000,227,"Crime",80,"en",13455373,"1983-03-25",33697647,91,236.97647
"The Dead Zone",69,311,10000000,11336,"Horror",27,"en",1678512,"1983-10-21",20766616,103,107.66616
"Rescue Dawn",69,336,10000000,9952,"Adventure",12,"en",17078656,"2006-09-09",7177143,126,-28.22857
"Set It Off",69,66,9000000,9400,"Drama",18,"en",6717994,"1996-11-06",41590886,118,362.120955555556
"It's Kind of a Funny Story",69,672,8000000,43923,"Comedy",35,"en",13143045,"2010-07-06",6491240,101,-18.8595
"Stargate: The Ark of Truth",69,140,7000000,13001,"Adventure",12,"en",8591387,"2008-03-11",8900000,97,27.1428571428571
"Escape from New York",69,703,6000000,1103,"Science Fiction",878,"en",24351305,"1981-05-22",50244700,99,737.411666666667
"City Island",69,113,6000000,28053,"Drama",18,"en",6497285,"2009-03-06",6670712,104,11.1785333333333
"Only the Strong",69,29,6000000,15797,"Action",28,"en",5411243,"1993-08-27",3283371,99,-45.27715
"Clerks II",69,398,5000000,2295,"Comedy",35,"en",18077963,"2006-05-25",26888376,97,437.76752
"Lone Star",69,77,5000000,26748,"Drama",18,"en",5960149,"1996-06-21",13269963,135,165.39926
"Rabbit Hole",69,165,5000000,27585,"Drama",18,"en",10095184,"2010-12-16",5129058,91,2.58116
"Moby Dick",69,89,4500000,10339,"Adventure",12,"en",5224593,"1956-06-27",10400000,116,131.111111111111
"Bound",69,198,4500000,9303,"Crime",80,"en",15359952,"1996-09-13",7011317,108,55.8070444444444
"The Crying Game",69,176,3705538,11386,"Romance",10749,"en",8839651,"1992-09-02",62548947,112,1587.985577263
"The Ballad of Cable Hogue",69,47,3716946,23330,"Action",28,"en",2676535,"1970-05-13",5e+06,121,34.5190379413637
"March of the Penguins",69,358,8000000,1667,"Documentary",99,"fr",17537154,"2005-01-26",127392239,80,1492.4029875
"A Room with a View",69,156,3000000,11257,"Drama",18,"en",7961559,"1985-12-13",20966644,117,598.888133333333
"Tsotsi",69,94,3000000,868,"Crime",80,"af",2504169,"2005-08-18",9879971,94,229.332366666667
"Fish Tank",69,250,3000000,24469,"Drama",18,"en",1268672,"2009-05-14",2357852,123,-21.4049333333333
"Hustle & Flow",69,99,8000000,10476,"Drama",18,"en",639503,"2005-07-22",23563727,116,194.5465875
"Show Boat",69,18,2300000,17820,"Music",10402,"en",1606314,"1951-07-13",1.1e+07,107,378.260869565217
"From Russia with Love",69,760,2000000,657,"Action",28,"en",41298723,"1963-10-11",78898765,115,3844.93825
"The Squid and the Whale",69,226,1500000,10707,"Comedy",35,"en",13788054,"2005-10-05",11098131,81,639.8754
"Snow White and the Seven Dwarfs",69,1914,1488423,408,"Fantasy",14,"en",80171283,"1937-12-20",184925486,83,12324.2561422391
"The Trouble with Harry",69,149,1200000,11219,"Comedy",35,"en",6920873,"1955-10-03",7e+06,99,483.333333333333
"Dr. No",69,940,950000,646,"Adventure",12,"en",48901542,"1962-10-04",59600000,110,6173.68421052632
"Hellraiser",69,449,1000000,9003,"Horror",27,"en",22583834,"1987-09-11",14564027,94,1356.4027
"Blue Valentine",69,890,3500000,46705,"Drama",18,"en",26881611,"2010-12-27",16566240,112,373.321142857143
"Transamerica",69,144,1000000,546,"Drama",18,"en",9773398,"2005-12-23",13350369,103,1235.0369
"American Graffiti",69,324,777000,838,"Comedy",35,"en",19326115,"1973-08-01",1.4e+08,110,17918.018018018
"Mean Creek",69,106,500000,12281,"Crime",80,"en",8519202,"2004-01-15",603943,90,20.7886
"Murderball",69,23,300000,14278,"Documentary",99,"en",1085909,"2005-07-22",1750211,88,483.403666666667
"Cube",69,1069,250000,431,"Thriller",53,"en",44656151,"1997-09-09",501818,90,100.7272
"Bronson",69,733,230000,18533,"Drama",18,"en",18450613,"2008-10-09",2260712,92,882.918260869565
"Burn",69,6,225000,139948,"Foreign",10769,"en",126676,"2012-11-01",111300,86,-50.5333333333333
"Iron Man 3",68,8806,200000000,68721,"Action",28,"en",7768208,"2013-04-18",1215439994,130,507.719997
"Thor: The Dark World",68,4755,170000000,76338,"Action",28,"en",99499595,"2013-10-29",644571402,112,279.159648235294
"Mission: Impossible - Ghost Protocol",68,3972,145000000,56292,"Action",28,"en",7777477,"2011-12-07",694713380,133,379.112675862069
"Spider-Man",68,5265,139000000,557,"Fantasy",14,"en",82502566,"2002-05-01",821708551,121,491.157230935252
"Home",68,1519,135000000,228161,"Fantasy",14,"en",63473086,"2015-03-18",368871007,94,173.237782962963
"X2",68,3506,110000000,36658,"Adventure",12,"en",2871739,"2003-04-24",407711549,133,270.646862727273
"The Croods",68,2399,135000000,49519,"Adventure",12,"en",64183321,"2013-03-20",585178928,98,333.465872592593
"The Patriot",68,1099,110000000,2024,"Drama",18,"en",23657284,"2000-06-28",215294342,165,95.7221290909091
"True Lies",68,1116,115000000,36955,"Action",28,"en",38729418,"1994-07-14",378882411,141,229.462966086957
"The Hunchback of Notre Dame",68,1129,100000000,10545,"Drama",18,"en",46727941,"1996-06-21",100138851,91,0.138851
"A.I. Artificial Intelligence",68,1974,100000000,644,"Drama",18,"en",34035114,"2001-06-29",235926552,146,135.926552
"Spy Game",68,579,92000000,1535,"Action",28,"en",27166757,"2001-11-18",143049560,126,55.488652173913
"Hotel Transylvania",68,2566,85000000,76492,"Animation",16,"en",56257411,"2012-09-20",358375603,91,321.618356470588
"Face/Off",68,1583,80000000,754,"Action",28,"en",46075037,"1997-06-27",245676146,138,207.0951825
"What Dreams May Come",68,577,85000000,12159,"Drama",18,"en",21891078,"1998-10-02",71485043,113,-15.8999494117647
"X-Men",68,4097,75000000,36657,"Adventure",12,"en",466891,"2000-07-13",296339527,104,295.119369333333
"The Prince of Egypt",68,817,70000000,9837,"Adventure",12,"en",29464852,"1998-12-15",218613188,99,212.304554285714
"Any Given Sunday",68,422,55000000,9563,"Drama",18,"en",23127561,"1999-12-16",100230832,163,82.2378763636364
"The Great Raid",68,91,80000000,13922,"Action",28,"en",8923215,"2005-08-12",10166502,132,-87.2918725
"Grindhouse",68,459,67000000,285923,"Thriller",53,"en",16637642,"2007-04-06",25037897,191,-62.6300044776119
"Non-Stop",68,2268,50000000,225574,"Action",28,"en",83295796,"2014-01-26",222809600,106,345.6192
"The Negotiator",68,582,50000000,9631,"Action",28,"en",28725621,"1998-07-29",44547681,140,-10.904638
"Insomnia",68,1148,46000000,320,"Crime",80,"en",41322708,"2002-05-24",113714830,118,147.206152173913
"A Bug's Life",68,2303,120000000,9487,"Adventure",12,"en",87350802,"1998-11-25",363258859,95,202.715715833333
"Charlie St. Cloud",68,566,44000000,37950,"Drama",18,"en",2175433,"2010-05-01",48190704,99,9.52432727272727
"Micmacs",68,148,33000000,27936,"Action",28,"fr",7663515,"2009-10-28",1.4e+07,100,-57.5757575757576
"8 Mile",68,1626,41000000,65,"Drama",18,"en",32798571,"2002-11-08",2.15e+08,110,424.390243902439
"American Hustle",68,2807,40000000,168672,"Drama",18,"en",49664128,"2013-12-12",251171807,138,527.9295175
"42",68,787,40000000,109410,"Drama",18,"en",31884559,"2013-04-12",95020213,128,137.5505325
"Jersey Boys",68,255,40000000,209451,"Music",10402,"en",14199933,"2014-06-05",67347013,134,68.3675325
"Amistad",68,316,36000000,11831,"Drama",18,"en",3698276,"1997-12-03",7.4e+07,155,105.555555555556
"We're the Millers",68,2972,37000000,138832,"Comedy",35,"en",100348805,"2013-08-07",269994119,110,629.713835135135
"Secretariat",68,103,35000000,39486,"Drama",18,"en",9525037,"2010-08-20",60251371,123,72.1467742857143
"Radio",68,141,32000000,13920,"Drama",18,"en",9254647,"2003-10-24",52277485,109,63.367140625
"The Fountain",68,827,35000000,1381,"Drama",18,"en",24606012,"2006-09-06",15304890,96,-56.2717428571429
"Speed",68,1783,30000000,1637,"Action",28,"en",49526736,"1994-06-09",350448145,116,1068.16048333333
"The Curse of the Were-Rabbit",68,643,30000000,533,"Adventure",12,"en",30380747,"2005-09-04",192452832,85,541.50944
"Winnie the Pooh",68,258,30000000,51162,"Animation",16,"en",19143721,"2011-04-13",14460000,63,-51.8
"North Country",68,125,35000000,9701,"Drama",18,"en",12779201,"2005-02-12",25224242,126,-27.9307371428571
"Pitch Perfect 2",68,1940,29000000,254470,"Comedy",35,"en",71496894,"2015-05-07",287506194,115,891.400668965517
"The Jacket",68,455,29000000,9667,"Drama",18,"en",24240361,"2005-03-04",21126225,103,-27.1509482758621
"Dawn of the Dead",68,1016,28000000,924,"Fantasy",14,"en",44529429,"2004-03-19",102356381,101,265.558503571429
"Kundun",68,91,28000000,9746,"Drama",18,"en",7039189,"1997-12-25",5684789,134,-79.6971821428571
"Shakespeare in Love",68,796,25000000,1934,"Romance",10749,"en",31792964,"1998-12-11",289317794,122,1057.271176
"Ever After: A Cinderella Story",68,399,26000000,9454,"Drama",18,"en",21988861,"1998-07-31",65705772,121,152.714507692308
"Brothers",68,633,26000000,7445,"Drama",18,"en",2207638,"2009-01-27",43318349,104,66.6090346153846
"The Constant Gardener",68,417,25000000,1985,"Drama",18,"en",20679652,"2005-08-31",82466670,129,229.86668
"Chocolat",68,951,25000000,392,"Comedy",35,"en",28727731,"2000-12-14",152500343,121,510.001372
"The Lucky One",68,946,25000000,77877,"Drama",18,"en",26811541,"2012-04-19",99357138,101,297.428552
"The Road",68,1087,32000000,20766,"Adventure",12,"en",41075532,"2009-11-25",27635305,111,-13.639671875
"The Thief and the Cobbler",68,26,28000000,26672,"Adventure",12,"en",2439184,"1993-09-23",669276,72,-97.6097285714286
